,date,bithumb,coinone,korbit,upbit,gopax
2434,2020-08-26,289787944,105944390,3187696,204486696,12119194
2435,2020-08-27,288574557,129066535,7036519,233034315,14615799
2436,2020-08-28,236983215,89942177,2630905,163379146,11040489
2437,2020-08-29,274490610,93765183,2470146,243519136,11204562
2438,2020-08-30,257929562,91220902,3289427,205342224,10104947
2439,2020-08-31,286888514,112818516,3221383,200832544,13558635
2440,2020-09-01,372526123,158687909,7304873,249237597,20050679
2441,2020-09-02,433452931,192260168,11103586,294236076,20531424
2442,2020-09-03,461075595,242730544,17385109,284138550,25279647
2443,2020-09-04,476839402,267589957,16264362,376727150,23627942
2444,2020-09-05,369803618,250088758,15002768,270704889,24913888
2445,2020-09-06,291388660,743143419,6525058,189051405,16361941
2446,2020-09-07,310752058,230541749,8582870,185936882,16685444
2447,2020-09-08,269016883,132086601,7770527,141957748,13866836
2448,2020-09-09,200030485,121852027,5506543,113409435,12406751
2449,2020-09-10,331923705,129609690,4502937,191379064,11909564
2450,2020-09-11,244873416,96023268,2656623,147786760,9246923
2451,2020-09-12,139642270,80585250,2112079,145940702,14824488
2452,2020-09-13,176233703,86430182,4214165,147061412,19049036
2453,2020-09-14,176407570,92490321,3147676,105802151,15859521
2454,2020-09-15,224085684,90857119,3796120,133086328,8096700
2455,2020-09-16,226185195,102418725,2659595,121969447,9425157
2456,2020-09-17,163710338,101807733,4007377,114916360,11009975
2457,2020-09-18,259672394,84737975,2510292,132907971,8198169
2458,2020-09-19,152297658,63346856,1684042,83514021,8920115
2459,2020-09-20,168847696,66877248,1836273,88184448,7673453
2460,2020-09-21,240795256,118902802,5103446,151866603,11854616
2461,2020-09-22,179276281,84309260,3001607,125108875,6758005
2462,2020-09-23,177082082,80815674,2779578,114448150,8879080
2463,2020-09-24,184646438,107457369,3212403,110282377,10478915
2464,2020-09-25,192152057,95652026,2514943,134695260,9911313
2465,2020-09-26,231355955,84599466,1335244,97908908,5673642
2466,2020-09-27,232382420,84408744,1658669,109435780,6815136
2467,2020-09-28,224421393,101135111,2351665,128272373,9871578
2468,2020-09-29,194133524,104035798,1410668,170454018,6748972
2469,2020-09-30,280996172,128828494,1160242,115685266,4245660
2470,2020-10-01,281165280,111072025,1715553,105143555,5827474
2471,2020-10-02,272847809,103252609,2879788,135725762,6909315
2472,2020-10-03,197651200,83239190,815482,62009190,3314981
2473,2020-10-04,205234959,86037585,1370176,78401573,4047655
2474,2020-10-05,110196785,81011937,1875141,82335207,6227234
2475,2020-10-06,158584462,103226243,2996943,131927103,6519413
2476,2020-10-07,104782023,86987740,1342826,75828288,4869389
2477,2020-10-08,181723154,83869769,1910291,403419587,7035981
2478,2020-10-09,146308027,70204615,1735128,197999628,7135259
2479,2020-10-10,159408670,70456452,2704783,213806213,7147088
2480,2020-10-11,112781116,54871132,1079077,231477064,5084937
2481,2020-10-12,164016172,66107153,3266972,220660394,9288099
2482,2020-10-13,146835656,57264561,1948117,143171178,5510321
2483,2020-10-14,162179041,54578879,1881321,116015079,5004233
2484,2020-10-15,134874844,57249807,1850458,124123452,5426750
2485,2020-10-16,161577658,62726990,2996249,107950738,6764378
2486,2020-10-17,93301725,34348608,877053,59572915,3828171
2487,2020-10-18,65162136,38567516,771537,45667739,3733314
2488,2020-10-19,122250586,47556222,1868651,72781658,5879095
2489,2020-10-20,157744510,58728039,2608964,76519046,7645024
2490,2020-10-21,214602198,90014096,6010521,107928680,14678559
2491,2020-10-22,296058458,83401426,5245699,121900453,13786014
2492,2020-10-23,297329777,52110074,4094825,274272059,8423130
2493,2020-10-24,205594471,40483345,1855898,122761243,5335280
2494,2020-10-25,164129865,44976941,3103586,122279932,8225436
2495,2020-10-26,254740309,60270858,3768376,122164238,8340703
2496,2020-10-27,239462605,66975180,4767307,114458361,10752071
2497,2020-10-28,213345054,88840232,6767943,153617541,13063806
2498,2020-10-29,124929173,55851200,3087743,84615302,7957997
2499,2020-10-30,220520728,62384352,3584322,127530991,9068989
2500,2020-10-31,176686025,58538258,4187181,79317878,9202140
2501,2020-11-01,135334438,37333395,1748893,45677060,4979711
2502,2020-11-02,139370361,63502069,3533048,82009462,8979533
2503,2020-11-03,153013224,70656454,3865801,92855273,10237093
2504,2020-11-04,162616170,69020013,5120429,87917666,11523248
2505,2020-11-05,277840541,118524102,9497001,128160340,24829368
2506,2020-11-06,374584516,126100815,8909429,251949391,22534032
2507,2020-11-07,286517788,109137883,8022381,240476211,20684887
2508,2020-11-08,201679542,72622175,4307905,149655348,10460744
2509,2020-11-09,219308486,107482891,5250876,326286616,14536675
2510,2020-11-10,193983761,70951123,4025338,321551332,7953974
2511,2020-11-11,179914733,71187130,5143245,224510080,11176848
2512,2020-11-12,230989857,81203078,6297817,246259482,13776069
2513,2020-11-13,268445112,83344768,5975375,219000106,14983642
2514,2020-11-14,262762637,67072691,4610699,143412637,9396939
2515,2020-11-15,181810949,63484816,3235209,161298194,7194027
2516,2020-11-16,273109811,78279829,5905200,175737657,13879382
2517,2020-11-17,340765503,119207626,10125998,214891050,19843230
2518,2020-11-18,476178441,183890610,12862594,309432545,27746561
2519,2020-11-19,289883028,113810614,7983517,197302616,23951307
2520,2020-11-20,885254056,112503127,16904658,260337047,26833174
2521,2020-11-21,1088837896,253245665,25341671,708931766,40914167
2522,2020-11-22,908988257,221585561,24211216,1195081673,39051898
2523,2020-11-23,905042125,254992533,32141513,1099710449,49070791
2524,2020-11-24,1635075712,377248259,48742470,2290891220,81736428
2525,2020-11-25,1054013115,264354432,26269094,1127224370,43222706
2526,2020-11-26,1299997759,391659918,42757411,1077864709,52969024
2527,2020-11-27,1018267529,235458567,23402773,1028584617,27306179
2528,2020-11-28,595030639,183158194,19864043,794989928,23441861
2529,2020-11-29,425567526,150165288,14882694,597835966,20525808
2530,2020-11-30,647587920,178273753,22377407,847328728,37171642
2531,2020-12-01,705920026,225089668,25250239,1152688684,44497510
2532,2020-12-02,428302386,138781764,12702592,698094866,21673845
2533,2020-12-03,301415735,125159390,7650993,732664471,29940216
2534,2020-12-04,593978291,150252848,15642652,658484158,17321054
2535,2020-12-05,328615401,97736142,6110160,815118903,9072104
2536,2020-12-06,333272077,99725386,10635152,548526885,11458996
2537,2020-12-07,1229188478,78276668,5655935,313725638,12234641
2538,2020-12-08,497132453,108786695,9311555,410505581,12638594
2539,2020-12-09,805068464,175049296,17277772,714309583,24020855
2540,2020-12-10,600605202,110849744,8837148,420501957,12053490
2541,2020-12-11,1227244928,118466998,10510285,384044012,18558555
2542,2020-12-12,846845180,135089046,11963131,508876858,16070120
2543,2020-12-13,594316201,104768702,8202245,450834061,13534417
2544,2020-12-14,384110523,101968432,5977047,286118706,9280121
2545,2020-12-15,453282955,112966695,10176655,342187857,13313401
2546,2020-12-16,1212297129,219659200,23127569,828926095,40742171
2547,2020-12-17,1855196779,361014000,35004587,1140010189,54700237
2548,2020-12-18,1216891991,188204128,19112596,1014916262,22707063
2549,2020-12-19,692718111,178349377,15090927,885136340,20041094
2550,2020-12-20,849573974,174139815,14067548,777732828,21355310
2551,2020-12-21,1456635525,222370102,20344615,929998313,32363395
2552,2020-12-22,1421372189,213275029,20643348,756843655,29058121
2553,2020-12-23,1952019066,326542041,25107619,784403788,38729728
2554,2020-12-24,2574392207,293672847,19424661,1711621967,31523710
2555,2020-12-25,2246918589,279487227,22005699,1473443579,30458314
2556,2020-12-26,2726892456,168098182,20937839,986090738,26562391
2557,2020-12-27,2167575232,285581590,30895773,1681637812,44355026
2558,2020-12-28,866542557,193452978,20662263,926934886,28559960
2559,2020-12-29,2109950487,245788465,25376192,1340642276,41567464
2560,2020-12-30,1506916036,217785956,20089102,904689573,35758694
2561,2020-12-31,827247431,165697069,14357427,735252275,28929439
2562,2021-01-01,1034461490,164272313,15482373,1099590683,21019735
2563,2021-01-02,1925034299,216568236,29327520,856398264,37508274
2564,2021-01-03,2059783776,418423605,49289902,1683582130,55800498
2565,2021-01-04,2108605485,561628557,50578738,1741363737,84917525
2566,2021-01-05,1536148856,479913148,34677911,1175255262,49507597
2567,2021-01-06,2133116782,493140613,43747431,2456640311,97660536
2568,2021-01-07,2393236852,618018164,53742324,3447987514,103032289
2569,2021-01-08,1934333952,557018557,47793390,2144989726,82678270
2570,2021-01-09,1784620794,460284702,38281074,2699697973,55553588
2571,2021-01-10,2357636944,587037048,59803680,2862099661,86842337
2572,2021-01-11,3307398499,773813875,59273899,1881173726,107991275
2573,2021-01-12,2257298383,467153179,39106543,1532481061,61924705
2574,2021-01-13,1611542323,319987608,27156001,1017407112,46957169
2575,2021-01-14,1329754784,314389201,34787855,1420425569,55621041
2576,2021-01-15,1375344635,340620962,33456869,1332964442,49312765
2577,2021-01-16,1274458730,288289357,23781979,1948119595,33022361
2578,2021-01-17,884487706,272571636,24279989,1781003458,32369859
2579,2021-01-18,920395671,216343827,19533724,1301110874,28072133
2580,2021-01-19,1294986741,289195500,33575286,1627574271,49365845
2581,2021-01-20,1442056635,309632818,29993500,1481684703,43958493
2582,2021-01-21,1450036748,359557888,36347672,1532083761,55148714
2583,2021-01-22,1549271196,411208096,40453390,1535002117,64972033
2584,2021-01-23,1535839318,216605334,17630613,1196158655,31079481
2585,2021-01-24,1729348926,225925742,22631310,1136338053,33249934
2586,2021-01-25,1102665735,233698951,25619592,1011021482,35914639
2587,2021-01-26,816834256,229550792,18837046,708732900,30078116
2588,2021-01-27,849666688,254164526,19365203,685154287,36987344
2589,2021-01-28,2436415037,230838287,20390472,1498612079,35602504
2590,2021-01-29,1723003893,469559592,38480843,1779476460,68473146
2591,2021-01-30,2237261992,462207455,44153302,1540318640,62318835
2592,2021-01-31,2383691139,377438893,39762722,3428445437,54637502
2593,2021-02-01,2051723424,630545260,44747388,2828195645,69350877
2594,2021-02-02,1656235196,337654182,29890791,2069858404,58143325
2595,2021-02-03,1379351346,294951840,31386639,2359814548,52764334
2596,2021-02-04,1523278302,409916510,45724580,2480077822,68753656
2597,2021-02-05,1291857834,355453502,25347180,2467067930,42165189
2598,2021-02-06,1844371463,366591658,33885669,1899669918,49502064
2599,2021-02-07,2196967989,346892521,22858327,2388207874,50144228
2600,2021-02-08,1694293125,509923356,46075797,2444715962,73333170
2601,2021-02-09,1790938579,505381957,48195734,3489123248,77781907
2602,2021-02-10,1854954167,548859731,40376837,4550612940,89912563
2603,2021-02-11,1544421839,413500223,31798344,3545605155,67468267
2604,2021-02-12,1688968598,491762430,40058022,3811274259,72966095
2605,2021-02-13,2914960881,545453553,45621985,4491195159,79546964
2606,2021-02-14,2571922097,440467132,39431177,3752028814,71199440
2607,2021-02-15,1820707685,431463888,52151752,3564542947,77479520
2608,2021-02-16,2560226538,364913065,41921944,2651979064,58895264
2609,2021-02-17,1833485709,488900494,41931642,4752387119,63081687
2610,2021-02-18,3709638387,425759415,34074021,11546261128,53512490
2611,2021-02-19,3154810019,432723436,44786345,6449765946,70125760
2612,2021-02-20,3901340412,591023312,49015663,6056198286,69641359
2613,2021-02-21,2816584966,422846696,30830406,5759496394,51890558
2614,2021-02-22,4441270028,1030352669,80020541,8717362101,131086816
2615,2021-02-23,3299159425,1132320241,64691677,7883953901,167411185
2616,2021-02-24,2006953998,574382716,33437397,5838695537,68999618
2617,2021-02-25,4722277646,379841846,29964311,4981266536,68081358
2618,2021-02-26,4239602731,481469660,31330218,3568178445,70132908
2619,2021-02-27,3191501450,388310059,18409536,4009470141,47761640
2620,2021-02-28,1528311221,425902375,35197420,2776897261,67879196
2621,2021-03-01,1450295881,350570458,25720499,2655696125,51037808
2622,2021-03-02,4096811879,288898591,22276551,2792789021,46706310
2623,2021-03-03,2831788175,246444622,24087116,5722705682,52378673
2624,2021-03-04,2413194824,304276907,25367304,5851126126,53170938
2625,2021-03-05,2886665731,289190887,17500886,3879578428,45293229
2626,2021-03-06,2898464162,381567792,14621119,2690986652,36630327
2627,2021-03-07,4879826380,335217523,17265954,2338188855,36092793
2628,2021-03-08,4804869687,346407101,22309570,4038759499,40425080
2629,2021-03-09,5604265421,473077778,31904443,6694730230,51458136
2630,2021-03-10,2686041484,488880362,35559340,5481402179,56350010
2631,2021-03-11,2316130603,495427512,22617514,6059823783,55321744
2632,2021-03-12,2193136769,708142981,22814824,7321216365,62566304
2633,2021-03-13,2259572197,576235672,29047269,9677430032,63451382
2634,2021-03-14,1963618370,357256138,19482472,7994101381,54259645
2635,2021-03-15,2461925538,812366009,42105358,9377825312,76173176
2636,2021-03-16,2295625939,766095058,38651193,8291291027,63957082
2637,2021-03-17,1952299647,689339736,31268036,7690274796,57032634
2638,2021-03-18,1765325795,460037024,24320633,6640492433,43494841
2639,2021-03-19,1829861184,458727900,22015496,7347005025,47036888
2640,2021-03-20,2124619990,516366394,26486399,9997600345,52041520
2641,2021-03-21,1538078666,526687066,22021950,9113309164,41936433
2642,2021-03-22,1999091114,578849640,33642612,9850983408,62803048
2643,2021-03-23,1811155056,636080686,32316284,10835891244,63257915
2644,2021-03-24,1543077647,543082805,26715880,7705652210,62268294
2645,2021-03-25,1452571642,473808246,26970432,6766228867,60005868
2646,2021-03-26,1365986244,542158814,20662886,5347964887,44731020
2647,2021-03-27,1348053616,640785101,13675868,6283814223,32201650
2648,2021-03-28,1235248109,530329529,10940775,7481098120,30289458
2649,2021-03-29,1636600232,732595666,24936480,7961858717,47599583
2650,2021-03-30,1920993947,791474153,26146488,9098393115,64340921
2651,2021-03-31,2205408771,1055468644,36462802,9549374364,67047154
2652,2021-04-01,3183113305,1306355275,33788219,11278839242,57622654
2653,2021-04-02,2676524574,1071415879,36677326,14887751163,87745357
2654,2021-04-03,2563244430,1179336895,40483584,10182436367,64024016
2655,2021-04-04,2069393321,1145786741,24004587,8966214264,48377057
2656,2021-04-05,3532273102,1654507932,76152016,13833465213,141455663
2657,2021-04-06,3845401849,1619689777,90053189,16210117235,117267790
2658,2021-04-07,3858900365,1783407479,110393098,15401181162,122331113
2659,2021-04-08,2420486530,1500260295,60040869,15917171003,102691785
2660,2021-04-09,2171330305,1233967730,42754381,12964482553,89164480
2661,2021-04-10,2893530176,1348226687,96064114,9273810828,112159983
2662,2021-04-11,2384748159,1089978872,62640339,9058669885,99044371
2663,2021-04-12,1808917899,938689007,45630798,7729591268,98859897
2664,2021-04-13,3074677399,1336487353,123704314,8637078217,151602736
2665,2021-04-14,2966615702,1282057160,114430426,13545298130,155159657
2666,2021-04-15,2512959065,986483202,66058727,7731669775,107812611
2667,2021-04-16,3201191890,1080830869,108250778,17903730665,198985665
2668,2021-04-17,2616728461,904978943,78774811,25313086090,113623130
2669,2021-04-18,3602788232,1141058413,138806291,18480079340,168593356
2670,2021-04-19,3030217705,964786860,91363314,20658324538,149763505
2671,2021-04-20,3687697663,1043365482,112602467,19215041742,156795125
2672,2021-04-21,1927739608,770563640,58005733,14803765185,117257816
2673,2021-04-22,3011474023,1132836510,100265057,8868022144,134331058
2674,2021-04-23,3790515403,1469651901,113943664,16047938734,158022254
2675,2021-04-24,1756368212,720458988,45646280,13512124358,74649620
2676,2021-04-25,1676152029,761033034,46762402,6826047736,72698882
2677,2021-04-26,2161873633,1061419057,85222560,13902968792,92167733
2678,2021-04-27,2082165030,921311002,70082291,11872471398,100352371
2679,2021-04-28,1864206159,741471231,53946600,14440305424,94191906
2680,2021-04-29,1610691886,721395672,37565900,8823608511,66582757
2681,2021-04-30,1867600421,855560039,55815472,6750452208,90054353
2682,2021-05-01,1476551158,667702762,39010323,8194696456,67165070
2683,2021-05-02,1513372207,739539714,33918142,8309087348,50747533
2684,2021-05-03,2022697848,911159721,54132285,9850737679,99720916
2685,2021-05-04,2648106119,1391609989,100026954,13341641909,139066159
2686,2021-05-05,3507402092,1239734213,71667541,28068995814,148671554
2687,2021-05-06,4549792355,1643992460,97437837,30798061056,154612449
2688,2021-05-07,3919214593,1398522753,85876229,31311456863,154237573
2689,2021-05-08,2572369394,986270507,62315394,25167163382,114303713
2690,2021-05-09,2643933279,1020893955,56657626,13533733398,152571140
2691,2021-05-10,2605239516,1370432804,93946603,16703131918,129294530
2692,2021-05-11,2903804170,1353804520,87960215,16056592548,154074114
2693,2021-05-12,2774828502,1141471021,97376284,16717316834,132522091
2694,2021-05-13,3039675594,1514379275,125289244,12878066998,140927705
2695,2021-05-14,2118573461,1273421902,56857179,14906688827,108227915
2696,2021-05-15,2151868138,1076210610,80792832,13672429070,94290674
2697,2021-05-16,2030672190,1227339913,95959078,11564627471,111826225
2698,2021-05-17,2843757618,1540929245,117988992,10935954213,128260714
2699,2021-05-18,1944086865,1191303645,81178240,12246798449,104846077
2700,2021-05-19,3476057882,1540815665,127622821,11216175182,152506048
2701,2021-05-20,2079870792,1273522670,84345477,18923099109,99469008
2702,2021-05-21,2095347097,1167353493,93989194,12690793503,82279021
2703,2021-05-22,1596900795,917764602,70936462,7755794106,74308067
2704,2021-05-23,2158007497,1139742285,102907171,6675002259,82380172
2705,2021-05-24,2323536119,1215903161,97560658,12964604847,110038190
2706,2021-05-25,2315798083,1067251400,64956356,10785016881,87139664
2707,2021-05-26,1590712315,817377711,47806457,7523498641,91972623
2708,2021-05-27,1443114527,649188708,34651533,7293394886,79027870
2709,2021-05-28,1575597297,661841076,51683427,6338553447,94575012
2710,2021-05-29,1053796953,471895323,32771101,5595048550,71482007
2711,2021-05-30,1095704294,494351553,32725250,4494839410,59646128
2712,2021-05-31,1303714618,535239142,36381283,5255507584,82662727
2713,2021-06-01,1117781799,467437726,34105366,4085580989,70171212
2714,2021-06-02,932878246,494647093,24697719,4289113688,64483497
2715,2021-06-03,1145534834,437056073,27989183,6733709442,66542135
2716,2021-06-04,1383306291,454326130,35959591,5003645757,69667557
2717,2021-06-05,1002333743,348749122,24983387,2977905917,45511799
2718,2021-06-06,930937312,276888903,14528120,4500039897,42266656
2719,2021-06-07,1058346133,341398357,29550247,4521777535,61352133
2720,2021-06-08,1295754989,470112520,50465836,6116361057,74686850
2721,2021-06-09,1633952396,469441243,41273419,5450834025,69206785
2722,2021-06-10,1465886464,375189084,24620688,5266202076,58171563
2723,2021-06-11,1232982505,341157834,20216260,5803918675,52364349
2724,2021-06-12,955360099,297548003,19391960,2790282694,41881694
2725,2021-06-13,1017844049,281797606,15242059,2284826469,47645192
2726,2021-06-14,1063625550,360995855,36929180,4234565494,60964774
2727,2021-06-15,956985582,333953908,18014428,2503906438,54551371
2728,2021-06-16,1130950317,336556285,16825954,2197708341,49813781
2729,2021-06-17,922098424,295350585,13630865,1966179276,49188142
2730,2021-06-18,1269535540,286527618,18059399,2514880890,60744602
2731,2021-06-19,813911955,208600193,11063027,1622992576,34246457
2732,2021-06-20,1111857168,292603733,21593243,2083359535,43695136
2733,2021-06-21,1370840389,415416998,36276724,2616744561,67244449
2734,2021-06-22,1785335930,541868852,50940499,4032180012,68693644
2735,2021-06-23,1481813365,380256467,28852724,5402274935,56894843
2736,2021-06-24,1321802983,408366988,16103395,4836333995,49035165
2737,2021-06-25,1152908473,321340713,21699174,3543291914,46355911
2738,2021-06-26,1058148511,275990882,18993592,2211630021,34492512
2739,2021-06-27,1001700532,260961235,16054606,2132499244,29185521
2740,2021-06-28,1055177346,277889138,18053858,3744849691,38354246
2741,2021-06-29,1234640583,361076090,21176832,8026299056,40190741
2742,2021-06-30,1187556492,326666453,15548810,4812549198,41007285
2743,2021-07-01,910556535,245842185,17191333,3449343486,36119430
2744,2021-07-02,944093146,194688564,10543789,3489488839,31114735
2745,2021-07-03,833675493,181716781,8074820,2089444762,21898931
2746,2021-07-04,861476539,194362064,11789788,2879996066,24386116
2747,2021-07-05,946526094,265819562,14438489,2663097211,34955064
2748,2021-07-06,865954886,195030589,11984384,2185355219,34398241
2749,2021-07-07,818137134,186458489,8921241,3778448834,30418586
2750,2021-07-08,959693475,205824279,17389446,3113585692,34326657
2751,2021-07-09,860146125,210040581,12452694,2973746235,34686895
2752,2021-07-10,605952267,137654248,8802740,2569319421,18043312
2753,2021-07-11,520808429,128074082,5572905,2209284266,16983142
2754,2021-07-12,638477414,159543629,12661007,2326776550,29600562
2755,2021-07-13,669084095,150170802,10117898,3035108492,25720766
2756,2021-07-14,715085733,186129460,14488773,3645951343,29924515
2757,2021-07-15,656845396,162798259,9355383,3529561445,26746778
2758,2021-07-16,628221604,190667594,9673480,3460170806,29082958
2759,2021-07-17,581809900,152618570,6448280,2644800276,22194330
2760,2021-07-18,488983222,127763772,7758394,2305913150,19171207
2761,2021-07-19,572093988,165553337,10711625,1653405880,25503390
2762,2021-07-20,741556559,221101778,13600050,2295573387,28776958
2763,2021-07-21,700221383,248320387,16555012,2945983535,31554336
2764,2021-07-22,577107729,175803467,11551786,3275979503,25158781
2765,2021-07-23,685990242,188587429,11945443,4683684672,24402173
2766,2021-07-24,677777519,153743064,9827428,7328785093,22166702
2767,2021-07-25,641091576,148978946,10518896,6168821820,20479633
2768,2021-07-26,1189093656,310533791,36181317,7103421433,60544736
2769,2021-07-27,890982665,228221897,18658994,7118125936,37079568
2770,2021-07-28,1285677351,287443204,25396962,6877685952,57213871
2771,2021-07-29,994851914,190013649,16122312,6019051060,35650576
2772,2021-07-30,1114069700,248855177,18822150,8867586457,46203195
2773,2021-07-31,898140385,183139794,11226532,4866390034,35345455
2774,2021-08-01,1005487421,257483044,20167384,3799451110,43607785
2775,2021-08-02,1277542992,238856455,19872556,4707434784,37668311
2776,2021-08-03,1238124487,243992032,14114336,4433537374,35488325
2777,2021-08-04,1119484241,255594881,15173081,3887213384,39681400
2778,2021-08-05,1264873925,274074280,22190395,4412614762,50014095
2779,2021-08-06,1021990283,255952965,16293419,4383141841,40531063
2780,2021-08-07,1365131393,342579951,25191206,5898538195,54394472
2781,2021-08-08,1108858760,285097981,21878990,5917479849,45341386
2782,2021-08-09,1213612594,314863224,25882715,4549395599,60695591
2783,2021-08-10,1151665789,307646472,21275739,5764852362,55080289
2784,2021-08-11,1460937057,454072922,31068952,8542391161,60104977
2785,2021-08-12,1336153501,523133754,30675386,7787759740,62025787
2786,2021-08-13,1633885498,482828729,27959170,7040464144,60767376
2787,2021-08-14,1765817914,646266885,38594204,7223643157,73791415
2788,2021-08-15,1473185619,509303559,32803527,8023487146,77644694
2789,2021-08-16,1259148564,444389622,23749608,6154860258,72298973
2790,2021-08-17,1336257926,451853510,30490343,7241689524,66545089
2791,2021-08-18,1114699994,553229721,30138402,8166986179,61499488
2792,2021-08-19,1182529718,618312982,23509507,6764195182,60598155
2793,2021-08-20,1087730748,427845220,22693402,5576435736,58569133
2794,2021-08-21,863145028,421767678,15694620,7067358222,45934061
2795,2021-08-22,789482912,364128296,12337329,7225806823,42965345
2796,2021-08-23,1155180767,1395175184,23824164,8864414692,56308213
2797,2021-08-24,1231904767,1887610136,24886091,7203742998,60745303
2798,2021-08-25,1013737078,2337629414,21021051,8019657851,58045953
2799,2021-08-26,1032272832,2300838392,18560275,5126710451,54436810
2800,2021-08-27,1042657447,1617305246,20190232,5229524977,62760967
2801,2021-08-28,849195138,1128680867,11530823,6011127716,38548645
2802,2021-08-29,854220631,851903544,14462779,11725638260,40865248
2803,2021-08-30,1005734999,1148128151,19283059,7636493248,48077253
2804,2021-08-31,1260801495,641836603,26004069,6883705514,63653265
2805,2021-09-01,1476759022,809011797,25385753,6371803357,145985867
2806,2021-09-02,1504263506,358796486,21222834,6143633839,61784154
2807,2021-09-03,1662225725,406185583,30400966,10707361214,53268624
2808,2021-09-04,1309311595,261347222,14540687,17639490532,35262481
2809,2021-09-05,1248366623,305248126,17955311,12711161928,39734412
2810,2021-09-06,1379440787,997803590,22288642,11666333588,49571883
2811,2021-09-07,2399224773,591081396,49846729,10848797644,75987069
2812,2021-09-08,1884502218,410783855,41116073,9957642796,42978908
2813,2021-09-09,1570554279,349244717,23920742,7154648349,33273189
2814,2021-09-10,1534447931,0,26335423,6419769734,46608133
2815,2021-09-11,928865330,0,10441105,7022996119,26412370
2816,2021-09-12,1044548676,0,13140686,4789432348,33332387
2817,2021-09-13,1340530930,0,20096092,7151238457,48566662
2818,2021-09-14,859664469,310704997,14948013,3838285520,32459463
2819,2021-09-15,962774353,239815394,13236297,4143602780,41642376
2820,2021-09-16,1112813915,241307280,14172869,3772495547,47327809
2821,2021-09-17,1344878858,324233216,12077456,4999866087,49740590
2822,2021-09-18,989923502,281621294,8334482,3105970850,35146062
2823,2021-09-19,1106319209,214304690,9171878,2552510148,37271526
2824,2021-09-20,1693186370,351789797,27669007,4689868841,51670550
2825,2021-09-21,1421924393,339209616,28034457,4777188552,46991380
2826,2021-09-22,1295318951,347466280,23086367,5477260563,32154466
2827,2021-09-23,1036405320,343525554,16783995,4083980668,48545734
2828,2021-09-24,1446528456,446182465,26703450,5131524476,70868753
2829,2021-09-25,804303081,264346743,11676751,2966808399,2337400
2830,2021-09-26,1044684017,326402835,14939720,3512851989,2123066
2831,2021-09-27,875716978,309001704,13054669,2095554127,3007092
2832,2021-09-28,1011487754,306852420,10058064,2965542973,2722440
2833,2021-09-29,888355240,248531855,9814680,2951614554,2059147
2834,2021-09-30,857735338,265790839,12671178,4720824709,3212926
2835,2021-10-01,1286724068,345851762,24572308,5857196754,2466516
2836,2021-10-02,1019430418,252590995,13991079,5097211654,3628882
2837,2021-10-03,975872730,267839036,13792281,5435286025,4285185
2838,2021-10-04,1145349500,299132553,16643662,6502972837,4977932
2839,2021-10-05,1295561501,359029599,20123340,9599725035,5766199
2840,2021-10-06,1687226946,395750995,28404442,10920355295,5909035
2841,2021-10-07,1002103394,318718774,19167157,6046374349,4673443
2842,2021-10-08,957061244,306228339,16292474,6201015226,3739571
2843,2021-10-09,982386904,368568760,15996655,5386629718,4154182
2844,2021-10-10,867198818,292916316,18023990,4657635967,3726973
2845,2021-10-11,863696903,289734332,22338499,4412153871,4175677
2846,2021-10-12,933595825,373668671,17372609,4356478855,4563485
2847,2021-10-13,791711018,434929876,16171261,4092894133,4099448
2848,2021-10-14,914401934,546072082,17240486,3489193342,3962164
2849,2021-10-15,1306907088,715697728,31560060,8642070837,5794131
2850,2021-10-16,989435272,662533977,21044886,8082902405,5137343
2851,2021-10-17,799481252,719256623,15511324,4928910750,5047174
2852,2021-10-18,805512565,1926921628,20167195,3558159785,4818876
2853,2021-10-19,752182847,1431445063,12879740,2919258720,5374281
2854,2021-10-20,1216853468,932793917,5386709,3973112344,5403292
2855,2021-10-21,1634973906,2154666662,13725000,3945244864,5041398
2856,2021-10-22,1048175273,2008721352,11580567,4315949894,5817190
2857,2021-10-23,708316242,1317483134,5705780,3011067178,5452438
2858,2021-10-24,778685302,508747564,9659359,2434473636,5979318
2859,2021-10-25,1060532477,372542791,8225297,2229329849,6504101
2860,2021-10-26,1168309202,366397588,10926039,2519941383,7102285
2861,2021-10-27,1621847302,575484717,15904177,6443593011,7302900
2862,2021-10-28,1632645597,489661009,14838148,8172137257,6523105
2863,2021-10-29,2198712418,482477078,10537919,6409260421,6118609
2864,2021-10-30,2213403289,333373673,7296697,11705534271,6493644
2865,2021-10-31,1764346708,387214355,13511687,18337958347,8192278
2866,2021-11-01,1460156371,380058005,7864995,10138540038,6833886
2867,2021-11-02,1773306838,480544875,11196686,11683600862,7573550
2868,2021-11-03,1747605783,454146826,13418721,10159440585,8622852
2869,2021-11-04,1522623322,407348830,11837324,6122197123,9281688
2870,2021-11-05,1432864705,295951951,7827785,5451982394,9645262
2871,2021-11-06,1206121645,246384846,6460207,4751506821,8131039
2872,2021-11-07,1118135373,225372070,11186359,2891995701,8739641
2873,2021-11-08,1534868499,337420614,18231627,4787765962,8065550
2874,2021-11-09,1790362390,427982900,14328608,5234841662,8854813
2875,2021-11-10,2217078132,454837665,17899010,4958264156,8101856
2876,2021-11-11,1534258980,299591556,13649160,4433623893,11450911
2877,2021-11-12,1495692355,304744573,9572757,5333758557,8789112
